order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1402210,4196,prior,18,2,10,4.0
388346,4196,prior,19,5,10,3.0
252877,4196,prior,20,4,08,6.0
841100,4196,prior,21,3,13,13.0
3244611,4196,prior,22,0,09,4.0
1191037,4196,prior,23,6,14,6.0
1125652,4196,prior,24,6,12,7.0
793957,4196,prior,25,4,19,5.0
685248,4196,prior,26,6,10,9.0
941023,4196,prior,27,4,16,12.0
895833,4196,prior,28,0,14,17.0
831878,4196,prior,29,6,09,6.0
1798293,4196,prior,30,3,17,4.0
3048796,4196,prior,31,1,13,5.0
3263460,4196,prior,32,1,09,14.0
345749,4196,test,33,6,15,5.0
1467996,4197,prior,1,3,12,
2699873,4197,prior,2,5,09,2.0
878813,4197,prior,3,1,13,10.0
2436060,4197,prior,4,5,11,4.0
610695,4197,prior,5,4,07,20.0
391777,4197,prior,6,3,12,20.0
1640566,4197,prior,7,5,16,30.0
1566761,4197,prior,8,3,14,5.0
1035781,4197,prior,9,6,20,30.0
196624,4197,train,10,1,18,30.0
1026805,4198,prior,1,5,17,
2123722,4198,prior,2,0,17,2.0
873160,4198,prior,3,4,16,30.0
216316,4198,prior,4,1,18,30.0
926824,4198,prior,5,5,18,30.0
625060,4198,test,6,1,14,17.0
1381875,4199,prior,1,1,10,
1742903,4199,prior,2,3,16,2.0
368531,4199,prior,3,2,11,6.0
2988695,4199,prior,4,4,14,2.0
3322,4199,prior,5,0,10,3.0
684607,4199,prior,6,2,12,2.0
218177,4199,prior,7,6,08,4.0
143190,4199,prior,8,0,17,1.0
3141577,4199,prior,9,2,10,2.0
2921415,4199,prior,10,5,19,3.0
40725,4199,prior,11,0,15,2.0
2467150,4199,prior,12,2,10,2.0
1483372,4199,prior,13,4,14,2.0
659780,4199,prior,14,0,15,3.0
2681865,4199,prior,15,1,17,1.0
724273,4199,prior,16,4,11,10.0
90076,4199,prior,17,6,08,2.0
3189525,4199,prior,18,0,18,1.0
2774705,4199,prior,19,2,14,2.0
180107,4199,prior,20,1,11,6.0
239883,4199,prior,21,3,12,2.0
268304,4199,prior,22,6,10,3.0
2907722,4199,prior,23,3,11,4.0
1494432,4199,prior,24,1,13,5.0
489922,4199,prior,25,4,15,3.0
1135089,4199,prior,26,6,09,2.0
661743,4199,prior,27,1,12,2.0
96163,4199,prior,28,3,13,2.0
2480664,4199,prior,29,5,13,2.0
1100287,4199,prior,30,1,14,3.0
671892,4199,prior,31,4,13,3.0
1979861,4199,prior,32,1,11,4.0
2048086,4199,prior,33,3,17,2.0
324369,4199,prior,34,5,12,2.0
880455,4199,prior,35,1,05,3.0
610204,4199,prior,36,3,13,2.0
1924023,4199,prior,37,6,12,3.0
3335923,4199,prior,38,1,11,2.0
180870,4199,prior,39,3,14,2.0
3350670,4199,prior,40,4,13,1.0
251416,4199,prior,41,1,12,4.0
1778982,4199,prior,42,3,12,2.0
290789,4199,prior,43,6,13,3.0
488192,4199,prior,44,1,12,2.0
3260248,4199,prior,45,1,13,0.0
576948,4199,prior,46,3,15,2.0
1978917,4199,prior,47,2,11,20.0
116417,4199,prior,48,6,10,4.0
420159,4199,prior,49,3,15,4.0
1295826,4199,prior,50,0,10,4.0
2806558,4199,prior,51,3,13,3.0
373705,4199,prior,52,1,06,5.0
2192792,4199,prior,53,5,14,4.0
2398204,4199,prior,54,1,17,3.0
2986380,4199,prior,55,3,11,2.0
3235903,4199,prior,56,6,21,3.0
2371662,4199,prior,57,3,12,4.0
2176903,4199,prior,58,6,17,3.0
2097334,4199,prior,59,5,14,6.0
2438809,4199,prior,60,3,12,5.0
697207,4199,prior,61,5,19,2.0
141787,4199,prior,62,2,13,4.0
2230046,4199,prior,63,5,11,3.0
1606147,4199,prior,64,1,12,3.0
2723233,4199,prior,65,5,11,4.0
2988790,4199,prior,66,0,08,2.0
996631,4199,prior,67,2,10,2.0
2500279,4199,prior,68,3,16,1.0
2870469,4199,prior,69,2,12,6.0
2229637,4199,prior,70,6,11,4.0
907787,4199,prior,71,3,13,4.0
464526,4199,prior,72,6,22,3.0
1912115,4199,prior,73,1,13,2.0
3296905,4199,prior,74,2,15,8.0
588543,4199,prior,75,1,09,6.0
3333049,4199,prior,76,5,06,4.0
2945841,4199,prior,77,1,07,3.0
2974275,4199,prior,78,2,15,1.0
2529189,4199,prior,79,5,14,3.0
427852,4199,prior,80,5,18,0.0
2741687,4199,prior,81,1,10,3.0
388874,4199,prior,82,4,11,3.0
308129,4199,prior,83,1,11,4.0
1000543,4199,prior,84,5,14,4.0
79599,4199,prior,85,1,16,3.0
2199286,4199,prior,86,6,16,5.0
317755,4199,prior,87,2,13,3.0
1982796,4199,prior,88,1,19,6.0
158695,4199,prior,89,6,12,5.0
581865,4199,prior,90,0,15,1.0
1624900,4199,prior,91,4,10,4.0
2081742,4199,prior,92,5,07,1.0
2843061,4199,prior,93,1,13,3.0
588537,4199,prior,94,2,15,1.0
1237209,4199,prior,95,0,02,26.0
2594478,4199,prior,96,0,13,0.0
1630780,4199,prior,97,2,13,2.0
273367,4199,prior,98,5,13,3.0
549267,4199,prior,99,4,14,6.0
1233543,4199,train,100,2,10,5.0
1456990,4200,prior,1,0,20,
2613577,4200,prior,2,1,12,30.0
780003,4200,prior,3,0,23,27.0
9998,4200,prior,4,2,22,23.0
2631175,4200,train,5,1,10,20.0
1482667,4201,prior,1,6,13,
1564276,4201,prior,2,3,19,4.0
744400,4201,prior,3,2,19,6.0
1360138,4201,prior,4,3,19,8.0
1277478,4201,prior,5,3,18,30.0
78822,4201,prior,6,3,18,14.0
1394893,4201,prior,7,6,14,10.0
1188004,4201,prior,8,4,19,12.0
6769,4201,prior,9,4,17,7.0
21279,4201,test,10,4,15,30.0
566692,4202,prior,1,3,08,
2899002,4202,prior,2,3,08,0.0
918885,4202,prior,3,1,16,12.0
344520,4202,prior,4,1,12,30.0
1276782,4202,prior,5,1,08,30.0
3410811,4202,train,6,1,12,30.0
1496139,4203,prior,1,1,11,
2857677,4203,prior,2,0,11,6.0
2579521,4203,prior,3,5,09,30.0
2497531,4203,prior,4,2,10,25.0
1497315,4203,prior,5,6,13,30.0
1810695,4203,prior,6,4,07,5.0
2634817,4203,prior,7,0,13,3.0
2534738,4203,prior,8,3,14,3.0
1573757,4203,prior,9,4,06,22.0
2054315,4203,prior,10,6,17,2.0
1845265,4203,prior,11,2,14,3.0
1325657,4203,prior,12,3,10,8.0
2109028,4203,prior,13,0,06,11.0
2935824,4203,train,14,0,08,7.0
2841022,4204,prior,1,6,15,
2547714,4204,prior,2,6,13,30.0
1804777,4204,prior,3,6,11,7.0
3026048,4204,prior,4,4,11,26.0
484448,4204,prior,5,0,10,3.0
3273185,4204,prior,6,0,08,14.0
212695,4204,prior,7,2,13,2.0
1892439,4204,prior,8,2,14,7.0
2861146,4204,prior,9,6,14,25.0
3328893,4204,prior,10,0,10,8.0
353612,4204,prior,11,4,14,4.0
2173300,4204,prior,12,6,13,30.0
625104,4204,prior,13,6,23,14.0
1054792,4204,prior,14,6,17,21.0
1106051,4204,prior,15,3,15,25.0
701665,4204,test,16,6,14,10.0
491459,4205,prior,1,1,11,
1545041,4205,prior,2,1,09,7.0
1331234,4205,prior,3,1,10,0.0
1394990,4205,prior,4,2,16,1.0
1908700,4205,prior,5,1,09,13.0
412188,4205,train,6,1,10,14.0
3001966,4206,prior,1,1,17,
83617,4206,prior,2,3,07,23.0
92554,4206,prior,3,0,10,4.0
2216780,4206,prior,4,5,20,5.0
2882811,4206,prior,5,2,20,4.0
1203218,4206,prior,6,1,18,6.0
2895765,4206,prior,7,1,14,14.0
3258158,4206,prior,8,4,21,10.0
392558,4206,prior,9,0,10,10.0
3031092,4206,prior,10,1,22,8.0
2594436,4206,prior,11,6,13,5.0
1859202,4206,prior,12,0,12,8.0
550057,4206,prior,13,0,18,7.0
1346339,4206,prior,14,2,16,2.0
869184,4206,prior,15,4,18,9.0
913728,4206,prior,16,2,11,5.0
1380699,4206,train,17,0,19,19.0
413655,4207,prior,1,0,13,
29956,4207,prior,2,0,08,21.0
3248081,4207,prior,3,0,10,30.0
603880,4207,train,4,5,14,30.0
965897,4208,prior,1,3,12,
2736876,4208,prior,2,1,13,5.0
2866290,4208,prior,3,5,16,4.0
3404427,4208,prior,4,4,16,6.0
1009649,4208,prior,5,3,17,6.0
2590371,4208,prior,6,1,13,5.0
653978,4208,prior,7,3,15,2.0
2638365,4208,prior,8,3,11,14.0
1566067,4208,prior,9,3,12,7.0
2177893,4208,prior,10,2,16,6.0
525251,4208,prior,11,3,16,8.0
1219854,4208,prior,12,3,15,7.0
2991239,4208,prior,13,5,10,9.0
2440697,4208,prior,14,4,12,27.0
213448,4208,prior,15,4,15,21.0
303860,4208,prior,16,5,10,15.0
2057320,4208,prior,17,2,10,11.0
3075323,4208,prior,18,4,10,16.0
1688392,4208,prior,19,2,10,5.0
1793217,4208,prior,20,2,13,7.0
1874915,4208,prior,21,4,10,2.0
1740759,4208,prior,22,2,10,19.0
2645303,4208,prior,23,5,15,3.0
1291115,4208,prior,24,1,13,3.0
421878,4208,prior,25,4,10,10.0
1930851,4208,prior,26,2,17,5.0
414023,4208,prior,27,2,13,7.0
105377,4208,prior,28,3,11,22.0
2729466,4208,prior,29,2,11,6.0
2264068,4208,prior,30,2,14,14.0
1992818,4208,prior,31,3,10,8.0
882245,4208,prior,32,2,16,6.0
1439861,4208,prior,33,2,11,21.0
1797445,4208,prior,34,2,17,7.0
2854103,4208,prior,35,1,17,6.0
3191453,4208,prior,36,4,14,10.0
708800,4208,prior,37,3,10,6.0
1930541,4208,prior,38,2,11,6.0
940363,4208,prior,39,5,13,3.0
2980392,4208,prior,40,1,18,10.0
1528950,4208,prior,41,5,11,4.0
732325,4208,test,42,3,11,5.0
2809563,4209,prior,1,3,21,
1499716,4209,prior,2,0,19,4.0
2035485,4209,prior,3,4,20,11.0
3195125,4209,prior,4,0,11,10.0
2113406,4209,prior,5,2,19,9.0
1943790,4209,prior,6,6,19,11.0
176,4209,prior,7,1,17,16.0
3389646,4209,prior,8,0,17,6.0
3207695,4209,prior,9,3,15,10.0
481282,4209,prior,10,4,12,8.0
2198243,4209,prior,11,3,19,13.0
1506099,4209,prior,12,6,05,10.0
364175,4209,prior,13,2,16,10.0
1475620,4209,prior,14,1,13,13.0
76435,4209,prior,15,2,13,15.0
3416163,4209,prior,16,4,17,23.0
731909,4209,prior,17,2,19,19.0
589833,4209,prior,18,1,11,13.0
2605777,4209,prior,19,3,14,9.0
3329683,4209,prior,20,2,14,27.0
2787924,4209,prior,21,1,15,13.0
1164713,4209,train,22,2,12,30.0
3098734,4210,prior,1,6,11,
540809,4210,prior,2,6,11,28.0
443775,4210,prior,3,5,10,30.0
2827183,4210,prior,4,6,09,30.0
1491485,4210,prior,5,6,09,28.0
922775,4210,prior,6,0,07,30.0
692072,4210,prior,7,6,13,20.0
2214641,4210,prior,8,6,07,30.0
1158266,4210,prior,9,6,08,30.0
2645646,4210,test,10,0,13,30.0
2175861,4211,prior,1,4,13,
3140407,4211,prior,2,4,11,21.0
98295,4211,prior,3,2,14,26.0
1445061,4211,prior,4,4,12,9.0
424604,4211,prior,5,4,10,7.0
2389439,4211,prior,6,3,11,13.0
177538,4211,prior,7,6,09,24.0
2367505,4211,prior,8,5,10,13.0
1478774,4211,prior,9,5,11,28.0
2410029,4211,prior,10,0,12,9.0
2852521,4211,prior,11,5,11,5.0
1035836,4211,prior,12,2,15,11.0
1175584,4211,prior,13,4,10,9.0
2256183,4211,prior,14,4,12,28.0
1583727,4211,prior,15,2,11,12.0
1548382,4211,prior,16,0,14,5.0
99023,4211,prior,17,5,13,5.0
2420398,4211,prior,18,2,15,4.0
108420,4211,prior,19,5,11,3.0
888560,4211,prior,20,3,13,5.0
2261139,4211,prior,21,2,11,6.0
1959024,4211,test,22,4,09,9.0
894662,4212,prior,1,0,09,
668347,4212,prior,2,1,16,30.0
77101,4212,prior,3,6,08,26.0
2480654,4212,prior,4,0,12,15.0
315850,4212,train,5,1,11,22.0
2242524,4213,prior,1,0,00,
810531,4213,prior,2,6,16,6.0
837945,4213,prior,3,2,15,10.0
884270,4213,prior,4,2,12,7.0
401944,4213,prior,5,6,14,4.0
471058,4213,prior,6,6,16,0.0
3292490,4213,prior,7,6,12,7.0
3284918,4213,prior,8,6,23,7.0
1555948,4213,prior,9,0,11,8.0
3038472,4213,prior,10,4,17,4.0
1625243,4213,prior,11,0,09,10.0
2954121,4213,prior,12,2,13,2.0
220275,4213,prior,13,2,14,14.0
347855,4213,prior,14,0,17,12.0
2990337,4213,prior,15,0,11,7.0
3307101,4213,prior,16,0,14,7.0
1300778,4213,prior,17,1,14,15.0
382113,4213,prior,18,6,14,5.0
2468826,4213,prior,19,6,11,7.0
1553503,4213,prior,20,3,15,11.0
488922,4213,prior,21,0,14,4.0
600153,4213,prior,22,6,08,30.0
1749924,4213,prior,23,0,17,8.0
685692,4213,prior,24,3,13,3.0
1573690,4213,prior,25,1,17,30.0
3061367,4213,test,26,6,15,30.0
3191074,4214,prior,1,5,18,
3259156,4214,prior,2,3,08,30.0
3344594,4214,prior,3,4,08,8.0
689029,4214,prior,4,1,14,11.0
2738264,4214,prior,5,1,08,14.0
2744491,4214,prior,6,5,16,11.0
2012491,4214,prior,7,2,12,18.0
372567,4214,prior,8,2,13,7.0
593342,4214,prior,9,2,08,30.0
1042808,4214,prior,10,1,10,30.0
1924047,4214,prior,11,3,10,23.0
1927002,4214,prior,12,2,09,13.0
1773277,4214,prior,13,1,16,30.0
1121420,4214,test,14,2,22,8.0
975546,4215,prior,1,0,12,
2072552,4215,prior,2,0,11,7.0
2126411,4215,prior,3,0,14,7.0
3287636,4215,prior,4,6,14,6.0
3168153,4215,prior,5,0,14,8.0
295808,4215,prior,6,6,13,13.0
3356702,4215,prior,7,6,13,7.0
2810804,4215,prior,8,6,12,21.0
2678978,4215,prior,9,0,14,8.0
2658640,4215,prior,10,6,14,13.0
1944733,4215,prior,11,0,15,15.0
1553059,4215,prior,12,6,11,6.0
3320226,4215,prior,13,6,09,7.0
168196,4215,prior,14,1,17,9.0
3040765,4215,prior,15,6,14,5.0
675052,4215,prior,16,6,07,14.0
570179,4215,prior,17,2,07,10.0
1787828,4215,prior,18,6,09,11.0
2057325,4215,prior,19,6,09,0.0
1618659,4215,prior,20,6,13,14.0
277271,4215,prior,21,6,13,14.0
861229,4215,prior,22,0,13,8.0
1403288,4215,train,23,0,11,21.0
7484,4216,prior,1,0,12,
3058566,4216,prior,2,2,20,9.0
2105586,4216,prior,3,4,11,9.0
2531821,4216,prior,4,0,17,3.0
2945838,4216,prior,5,1,13,1.0
881494,4216,prior,6,2,13,30.0
389259,4216,prior,7,1,10,6.0
914539,4216,prior,8,1,13,7.0
1874154,4216,prior,9,1,16,7.0
3161693,4216,prior,10,1,17,0.0
1145084,4216,prior,11,6,09,30.0
1981703,4216,train,12,0,12,30.0
1162607,4217,prior,1,4,01,
2050123,4217,prior,2,1,13,4.0
2692658,4217,prior,3,3,02,16.0
3132348,4217,prior,4,2,01,6.0
1109721,4217,prior,5,1,21,6.0
2099005,4217,prior,6,4,09,17.0
178653,4217,train,7,5,09,15.0
620783,4218,prior,1,0,16,
193952,4218,prior,2,0,13,14.0
3199736,4218,prior,3,6,11,13.0
1102474,4218,prior,4,0,17,8.0
2100021,4218,prior,5,2,16,16.0
258496,4218,prior,6,4,16,9.0
2874654,4218,prior,7,5,18,8.0
2707794,4218,prior,8,2,16,18.0
4206,4218,prior,9,3,17,15.0
2513224,4218,prior,10,5,17,2.0
1191900,4218,prior,11,3,16,30.0
2783609,4218,prior,12,6,08,30.0
1594605,4218,prior,13,1,15,30.0
1504042,4218,prior,14,3,14,23.0
1922015,4218,prior,15,4,13,8.0
2147645,4218,prior,16,4,20,0.0
3921,4218,prior,17,3,16,13.0
1833577,4218,prior,18,2,16,27.0
2831906,4218,prior,19,3,15,8.0
1139059,4218,prior,20,3,15,7.0
3114906,4218,prior,21,0,12,4.0
2052193,4218,prior,22,4,10,30.0
28838,4218,prior,23,4,11,14.0
2056110,4218,test,24,1,16,4.0
1211877,4219,prior,1,4,18,
997515,4219,prior,2,2,15,26.0
2814912,4219,prior,3,5,11,30.0
610489,4219,prior,4,3,12,19.0
339966,4219,prior,5,4,10,29.0
808080,4219,prior,6,4,10,30.0
936091,4219,train,7,5,11,29.0
2946474,4220,prior,1,0,20,
1192583,4220,prior,2,6,11,6.0
1800220,4220,prior,3,3,19,4.0
1104204,4220,prior,4,3,15,7.0
1901223,4220,prior,5,0,21,4.0
1658086,4220,prior,6,3,13,10.0
178417,4220,prior,7,3,12,7.0
2146373,4220,prior,8,6,08,10.0
589578,4220,prior,9,0,09,8.0
3406784,4220,prior,10,2,17,2.0
387122,4220,prior,11,5,17,3.0
3032929,4220,prior,12,2,21,4.0
15791,4220,prior,13,0,08,5.0
1163516,4220,prior,14,3,20,3.0
2742447,4220,prior,15,1,19,5.0
542931,4220,prior,16,4,04,10.0
1796676,4220,prior,17,3,13,6.0
3135873,4220,prior,18,5,11,9.0
1143741,4220,prior,19,6,18,1.0
1781518,4220,prior,20,2,20,30.0
3251996,4220,prior,21,6,14,18.0
3002257,4220,prior,22,0,09,8.0
2586819,4220,prior,23,6,16,6.0
218781,4220,prior,24,3,16,11.0
706624,4220,prior,25,0,15,11.0
737674,4220,prior,26,6,15,13.0
2397564,4220,prior,27,6,09,7.0
3361829,4220,prior,28,4,15,5.0
1287473,4220,prior,29,4,11,7.0
1005377,4220,prior,30,3,15,6.0
2108798,4220,prior,31,3,14,7.0
1012736,4220,prior,32,0,15,11.0
2930756,4220,prior,33,2,10,9.0
64126,4220,prior,34,6,12,11.0
2234650,4220,prior,35,4,15,19.0
1421832,4220,prior,36,3,16,6.0
2246495,4220,test,37,1,17,5.0
2419231,4221,prior,1,0,19,
419165,4221,prior,2,4,07,30.0
220385,4221,prior,3,3,19,6.0
698633,4221,prior,4,4,08,22.0
2860549,4221,prior,5,3,07,27.0
1206969,4221,prior,6,3,07,0.0
219885,4221,prior,7,1,09,19.0
2847727,4221,prior,8,2,07,8.0
447572,4221,prior,9,0,22,30.0
2831058,4221,prior,10,4,14,25.0
2084012,4221,train,11,4,18,7.0
2683881,4222,prior,1,4,14,
3087404,4222,prior,2,0,17,24.0
2497387,4222,prior,3,4,08,11.0
1186050,4222,prior,4,3,10,30.0
443530,4222,prior,5,2,12,30.0
700880,4222,prior,6,1,08,30.0
1726421,4222,prior,7,1,08,30.0
439387,4222,prior,8,4,09,17.0
2112213,4222,test,9,6,11,30.0
1574110,4223,prior,1,3,15,
2944479,4223,prior,2,2,10,13.0
429553,4223,prior,3,6,08,11.0
1087498,4223,prior,4,2,17,3.0
2682459,4223,prior,5,2,17,0.0
2848423,4223,prior,6,6,07,11.0
1669310,4223,prior,7,4,17,12.0
2730215,4223,prior,8,2,08,19.0
3331668,4223,prior,9,5,07,10.0
1398303,4223,prior,10,2,14,4.0
2985085,4223,prior,11,2,12,7.0
1998033,4223,prior,12,5,07,3.0
1519671,4223,prior,13,2,10,4.0
1188055,4223,prior,14,4,15,9.0
3292973,4223,prior,15,2,10,5.0
1123221,4223,prior,16,1,16,6.0
1003294,4223,prior,17,6,16,12.0
2717904,4223,prior,18,2,09,10.0
2628909,4223,prior,19,2,11,14.0
1712509,4223,prior,20,2,10,7.0
851937,4223,prior,21,2,10,14.0
1670521,4223,prior,22,5,14,3.0
952562,4223,prior,23,2,11,4.0
2055443,4223,prior,24,4,07,9.0
1460270,4223,prior,25,4,13,14.0
632669,4223,prior,26,4,18,0.0
2604524,4223,prior,27,2,10,5.0
2373445,4223,prior,28,3,07,8.0
2882415,4223,prior,29,1,09,5.0
2139120,4223,prior,30,2,21,8.0
2727627,4223,prior,31,2,22,0.0
114378,4223,prior,32,1,07,13.0
2526217,4223,prior,33,2,07,8.0
2709387,4223,prior,34,0,08,12.0
3261907,4223,prior,35,5,16,12.0
1060317,4223,prior,36,2,14,11.0
2940099,4223,prior,37,0,11,5.0
537755,4223,prior,38,4,14,4.0
2565922,4223,prior,39,2,10,5.0
2087274,4223,prior,40,2,10,7.0
3383229,4223,prior,41,0,18,5.0
3140462,4223,prior,42,2,10,9.0
1090293,4223,prior,43,6,13,11.0
212845,4223,prior,44,2,09,3.0
527426,4223,prior,45,2,07,14.0
3343111,4223,test,46,0,21,5.0
976543,4224,prior,1,5,21,
944156,4224,prior,2,1,09,10.0
1356239,4224,prior,3,5,13,4.0
3234064,4224,prior,4,2,07,4.0
1937513,4224,prior,5,6,10,4.0
64767,4224,prior,6,2,21,10.0
2230998,4224,prior,7,4,12,9.0
1378185,4224,prior,8,6,08,2.0
1555928,4224,prior,9,0,21,8.0
987098,4224,prior,10,3,10,3.0
523756,4224,prior,11,5,10,2.0
1206522,4224,prior,12,1,13,10.0
2805434,4224,prior,13,3,13,2.0
1814792,4224,prior,14,3,17,14.0
814374,4224,prior,15,4,20,8.0
2972844,4224,prior,16,3,07,20.0
3371658,4224,prior,17,0,11,11.0
2941138,4224,prior,18,3,07,3.0
2292481,4224,prior,19,4,07,8.0
3299143,4224,prior,20,1,12,4.0
3085370,4224,prior,21,5,12,4.0
2222297,4224,prior,22,2,13,4.0
2254080,4224,prior,23,4,08,9.0
2297526,4224,prior,24,4,08,14.0
1796060,4224,prior,25,0,21,17.0
558991,4224,prior,26,5,09,5.0
1652305,4224,prior,27,5,07,21.0
676914,4224,prior,28,1,07,3.0
2748131,4224,prior,29,1,07,14.0
1655578,4224,prior,30,0,10,20.0
305626,4224,prior,31,2,07,9.0
365257,4224,prior,32,3,07,15.0
2055707,4224,prior,33,2,12,6.0
2563542,4224,prior,34,0,10,19.0
1734245,4224,prior,35,2,10,2.0
2891920,4224,prior,36,2,07,14.0
703906,4224,prior,37,1,07,6.0
1930128,4224,prior,38,1,21,14.0
2719269,4224,prior,39,1,23,7.0
991892,4224,prior,40,4,08,10.0
543294,4224,train,41,4,08,7.0
765456,4225,prior,1,6,16,
259515,4225,prior,2,5,15,6.0
1806952,4225,prior,3,5,10,21.0
3072689,4225,prior,4,5,06,14.0
182571,4225,prior,5,3,15,30.0
3172242,4225,prior,6,2,16,27.0
2356376,4225,prior,7,1,18,30.0
1223262,4225,prior,8,5,06,30.0
2284476,4225,prior,9,5,06,30.0
2725069,4225,train,10,0,07,30.0
2474480,4226,prior,1,3,18,
990371,4226,prior,2,4,18,29.0
599068,4226,prior,3,2,18,12.0
2224298,4226,prior,4,0,14,12.0
1780256,4226,prior,5,6,17,30.0
1433094,4226,prior,6,6,11,7.0
941060,4226,prior,7,2,12,30.0
424281,4226,prior,8,5,17,3.0
2414612,4226,test,9,3,13,5.0
1051789,4227,prior,1,5,09,
995209,4227,prior,2,1,08,30.0
1004503,4227,prior,3,2,21,29.0
1973536,4227,prior,4,6,06,30.0
1974779,4227,prior,5,4,23,19.0
2115700,4227,prior,6,0,12,24.0
1672997,4227,test,7,5,07,19.0
2023008,4228,prior,1,4,11,
1302907,4228,prior,2,5,11,1.0
3314817,4228,prior,3,2,16,4.0
2499512,4228,prior,4,3,00,1.0
1902683,4228,prior,5,6,20,3.0
986341,4228,prior,6,4,14,5.0
874705,4228,prior,7,5,14,8.0
817005,4228,prior,8,2,08,4.0
2738873,4228,prior,9,3,18,1.0
1470507,4228,prior,10,0,20,30.0
1304444,4228,prior,11,2,10,2.0
538609,4228,prior,12,3,10,1.0
597352,4228,prior,13,3,14,7.0
1365181,4228,prior,14,5,11,2.0
2008597,4228,prior,15,5,16,0.0
1121580,4228,prior,16,6,10,1.0
717875,4228,prior,17,5,20,6.0
2255776,4228,prior,18,3,09,26.0
1692898,4228,prior,19,5,16,2.0
373765,4228,prior,20,4,14,6.0
1185986,4228,prior,21,6,10,30.0
3173968,4228,prior,22,0,15,1.0
1678973,4228,prior,23,5,13,12.0
1030726,4228,prior,24,6,16,15.0
1344570,4228,prior,25,2,18,10.0
3296270,4228,prior,26,5,09,10.0
2183981,4228,prior,27,6,08,1.0
896495,4228,prior,28,0,14,8.0
378160,4228,prior,29,1,13,1.0
1203791,4228,prior,30,3,09,2.0
1721167,4228,prior,31,5,14,2.0
845586,4228,prior,32,6,09,15.0
2002489,4228,prior,33,6,15,0.0
1200288,4228,prior,34,4,11,5.0
2832216,4228,prior,35,5,12,8.0
95578,4228,prior,36,5,14,30.0
1421216,4228,train,37,6,16,8.0
1112988,4229,prior,1,2,08,
1115047,4229,prior,2,2,11,0.0
112776,4229,prior,3,1,08,6.0
318383,4229,prior,4,2,15,1.0
2606885,4229,prior,5,5,17,3.0
256445,4229,prior,6,3,09,5.0
438234,4229,prior,7,5,09,2.0
3126687,4229,prior,8,1,10,3.0
339358,4229,prior,9,5,11,4.0
1119443,4229,prior,10,2,08,4.0
997308,4229,prior,11,3,10,1.0
1214261,4229,prior,12,4,14,1.0
3383361,4229,prior,13,2,10,5.0
1186332,4229,prior,14,3,16,1.0
990449,4229,prior,15,4,09,1.0
849871,4229,prior,16,4,16,7.0
2653413,4229,prior,17,5,10,1.0
2050892,4229,prior,18,1,09,3.0
857351,4229,prior,19,2,08,1.0
3300314,4229,prior,20,2,10,0.0
2193431,4229,prior,21,5,08,3.0
1664715,4229,prior,22,1,08,3.0
1350590,4229,prior,23,4,10,3.0
887325,4229,prior,24,1,16,4.0
2666137,4229,prior,25,2,08,8.0
1018592,4229,prior,26,2,14,0.0
357240,4229,prior,27,1,08,6.0
517034,4229,prior,28,2,08,1.0
990810,4229,prior,29,3,11,1.0
1096991,4229,prior,30,2,09,6.0
3243543,4229,prior,31,2,09,0.0
1604891,4229,prior,32,1,15,6.0
1914141,4229,prior,33,1,08,7.0
941141,4229,prior,34,4,15,3.0
250158,4229,prior,35,3,08,6.0
2237563,4229,prior,36,4,16,1.0
1425157,4229,prior,37,4,06,7.0
1110961,4229,prior,38,4,14,0.0
809038,4229,prior,39,1,09,4.0
2705054,4229,prior,40,2,14,1.0
1498048,4229,prior,41,2,15,0.0
2844063,4229,prior,42,1,22,13.0
2677246,4229,prior,43,3,11,2.0
1395679,4229,prior,44,3,20,7.0
1691595,4229,prior,45,3,20,7.0
1601372,4229,prior,46,3,09,7.0
448932,4229,prior,47,1,08,5.0
2345881,4229,prior,48,1,07,7.0
2247705,4229,prior,49,2,18,1.0
761958,4229,prior,50,1,07,6.0
2520732,4229,prior,51,5,16,4.0
1176425,4229,prior,52,1,08,3.0
110509,4229,prior,53,3,08,2.0
1490356,4229,prior,54,0,17,4.0
1454648,4229,prior,55,5,08,5.0
2312783,4229,prior,56,5,14,0.0
1206379,4229,prior,57,3,15,5.0
574134,4229,prior,58,0,15,11.0
941259,4229,prior,59,0,23,7.0
740546,4229,prior,60,2,16,2.0
1037926,4229,prior,61,4,09,2.0
2091302,4229,prior,62,4,22,0.0
1735967,4229,prior,63,3,14,6.0
197001,4229,prior,64,4,09,1.0
2304283,4229,prior,65,1,16,4.0
2560025,4229,prior,66,2,09,1.0
2851053,4229,prior,67,5,13,3.0
1488327,4229,prior,68,5,09,14.0
2147665,4229,prior,69,4,08,6.0
783163,4229,prior,70,6,19,2.0
1444792,4229,prior,71,1,08,2.0
739220,4229,prior,72,3,08,2.0
1217097,4229,prior,73,3,08,0.0
786909,4229,prior,74,5,08,9.0
2031905,4229,prior,75,5,09,0.0
489760,4229,prior,76,3,08,5.0
1177092,4229,prior,77,3,09,0.0
2009925,4229,prior,78,3,11,0.0
3047017,4229,prior,79,1,08,5.0
714555,4229,prior,80,2,09,1.0
2458582,4229,prior,81,3,09,1.0
1509724,4229,prior,82,1,08,5.0
2400896,4229,prior,83,2,09,1.0
1074983,4229,prior,84,2,10,0.0
3208388,4229,prior,85,1,09,6.0
